,Unnamed: 0.1,Unnamed: 0,Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2025),Indice_base_2025
1485,1485,1485,2018,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,45839927122.0,69045184162.57068,66.39120117931378
1486,1486,1486,2018,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,3013034465000.0,4538303888887.619,66.39120117931378
1487,1487,1487,2018,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversión,14000000000.0,21087131654.973175,66.39120117931378
1488,1488,1488,2018,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,233038000000.0,351007356186.5456,66.39120117931378
1489,1489,1489,2018,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,4960000000.0,7470869500.619067,66.39120117931378
1490,1490,1490,2018,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,20150000000.0,30350407346.264965,66.39120117931378
1491,1491,1491,2018,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,5562000000.0,8377616161.782914,66.39120117931378
1492,1492,1492,2018,Defensa y policía,15,Hospital militar,1519,Funcionamiento,391319180000.0,589414219126.8676,66.39120117931378
1493,1493,1493,2018,Defensa y policía,15,Hospital militar,1519,Inversión,17453000000.0,26288122055.303345,66.39120117931378
1494,1494,1494,2018,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,580383000000.0,874186623664.8783,66.39120117931378
1495,1495,1495,2018,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversión,7130000000.0,10739374907.13991,66.39120117931378
1496,1496,1496,2018,Defensa y policía,15,Policía nacional,1601,Funcionamiento,9560960000000.0,14400944447709.451,66.39120117931378
1497,1497,1497,2018,Defensa y policía,15,Policía nacional,1601,Inversión,181231237474.0,272974783186.28186,66.39120117931378
1498,1498,1498,2018,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,296247447730.0,446214923766.5924,66.39120117931378
1499,1499,1499,2018,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,720399627388.0,1085082984780.3124,66.39120117931378
1500,1500,1500,2018,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,104912194555.0,158021232770.96036,66.39120117931378
1501,1501,1501,2018,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Deuda,75000000.0,112966776.72307058,66.39120117931378
1502,1502,1502,2018,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,230692471969.0,347474466301.53656,66.39120117931378
1503,1503,1503,2018,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,11489053519.0,17305084581.87042,66.39120117931378
1504,1504,1504,2018,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversión,56414985846.0,84973588132.0036,66.39120117931378
1505,1505,1505,2018,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,51579342998.0,77690028319.7032,66.39120117931378
1506,1506,1506,2018,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversión,171086162911.0,257694031546.31754,66.39120117931378
1507,1507,1507,2018,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Funcionamiento,21362067604.0,32176052284.8561,66.39120117931378
1508,1508,1508,2018,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Deuda,85970000.0,129490050.5984317,66.39120117931378
1509,1509,1509,2018,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Inversión,261304696769.0,393583324487.9105,66.39120117931378
1510,1510,1510,2018,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Funcionamiento,21971645586.0,33094213082.028015,66.39120117931378
1511,1511,1511,2018,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Inversión,262541031969.0,395445521854.48737,66.39120117931378
1512,1512,1512,2018,Agricultura y desarrollo rural,17,Agencia de renovación del territorio - art,1719,Funcionamiento,44400845940.0,66877605994.9258,66.39120117931378
1513,1513,1513,2018,Agricultura y desarrollo rural,17,Agencia de renovación del territorio - art,1719,Inversión,51930000000.0,78218196203.05408,66.39120117931378
1514,1514,1514,2018,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,23052103051803.0,34721623712669.91,66.39120117931378
1515,1515,1515,2018,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,393396353887.0,592542907642.9705,66.39120117931378
1516,1516,1516,2018,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,33804038000.0,50916442841.12258,66.39120117931378
1517,1517,1517,2018,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,19902339788.0,29977375667.969067,66.39120117931378
1518,1518,1518,2018,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,92414087000.0,139196287095.93893,66.39120117931378
1519,1519,1519,2018,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,51836656231.0,78077599606.9059,66.39120117931378
1520,1520,1520,2018,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,122007350000.0,183770360880.3137,66.39120117931378
1521,1521,1521,2018,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,55174000000.0,83104385852.24928,66.39120117931378
1522,1522,1522,2018,Salud y protección social,19,Fondo de previsión social del congreso,1913,Funcionamiento,292968569762.0,441276200095.7491,66.39120117931378
1523,1523,1523,2018,Salud y protección social,19,Fondo de previsión social del congreso,1913,Inversión,300000000.0,451867106.8922823,66.39120117931378
1524,1524,1524,2018,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,516670009000.0,778220607282.7982,66.39120117931378
1525,1525,1525,2018,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,99643820000.0,150085882210.3178,66.39120117931378
1526,1526,1526,2018,Minas y energía,21,Ministerio de minas y energía,2101,Inversión,3330471541000.0,5016435132729.17,66.39120117931378
1527,1527,1527,2018,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,51786479000.0,78002021472.89311,66.39120117931378
1528,1528,1528,2018,Minas y energía,21,Servicio geológico colombiano,2103,Inversión,9686400000.0,14589885147.338013,66.39120117931378
1529,1529,1529,2018,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Funcionamiento,15269583000.0,22999407645.53859,66.39120117931378
1530,1530,1530,2018,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Inversión,19271900000.0,29027792324.39125,66.39120117931378
1531,1531,1531,2018,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,31130936000.0,46890153283.895996,66.39120117931378
1532,1532,1532,2018,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Inversión,10600000000.0,15965971110.193974,66.39120117931378
1533,1533,1533,2018,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,369411897000.0,556416950496.5992,66.39120117931378
1534,1534,1534,2018,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Inversión,270371000000.0,407239205191.9109,66.39120117931378
1535,1535,1535,2018,Minas y energía,21,Agencia nacional de minería - anm,2112,Funcionamiento,98100175000.0,147760807542.922,66.39120117931378
1536,1536,1536,2018,Minas y energía,21,Agencia nacional de minería - anm,2112,Inversión,13513600000.0,20354504452.33182,66.39120117931378
1537,1537,1537,2018,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,34051993279424.0,51289918956962.54,66.39120117931378
1538,1538,1538,2018,Educación,22,Ministerio de educación nacional,2201,Inversión,3356654784947.0,5055872955033.79,66.39120117931378
1539,1539,1539,2018,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,4861595229.0,7322649903.365175,66.39120117931378
1540,1540,1540,2018,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversión,3703127805.0,5577738825.65906,66.39120117931378
1541,1541,1541,2018,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Funcionamiento,5230144606.0,7877767705.804986,66.39120117931378
1542,1542,1542,2018,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Inversión,2387654311.0,3596341485.901519,66.39120117931378
1543,1543,1543,2018,Educación,22,Escuela tecnológica instituto técnico central,2234,Funcionamiento,20488420471.0,30860144276.744606,66.39120117931378
1544,1544,1544,2018,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversión,7364871225.0,11093143510.249897,66.39120117931378
1545,1545,1545,2018,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,3575339374.0,5385260863.624813,66.39120117931378
1546,1546,1546,2018,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Inversión,3164035334.0,4765744974.931787,66.39120117931378
1547,1547,1547,2018,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,4484841071.0,6755173865.414849,66.39120117931378
1548,1548,1548,2018,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversión,2062425514.0,3106474167.3066945,66.39120117931378
1549,1549,1549,2018,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,14602798161.0,21995080525.14337,66.39120117931378
1550,1550,1550,2018,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversión,3325767753.0,5009350175.812522,66.39120117931378
1551,1551,1551,2018,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,6353450589.0,9569717788.11499,66.39120117931378
1552,1552,1552,2018,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversión,1305000000.0,1965621914.9814281,66.39120117931378
1553,1553,1553,2018,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,66328488778.0,99905541095.50691,66.39120117931378
1554,1554,1554,2018,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Inversión,17809000000.0,26824337688.815517,66.39120117931378
1555,1555,1555,2018,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,408848907338.0,615817909716.3096,66.39120117931378
1556,1556,1556,2018,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversión,745388492662.0,1122721805633.2573,66.39120117931378
1557,1557,1557,2018,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,13234492593.0,19934106263.95417,66.39120117931378
1558,1558,1558,2018,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,11956774518.0,18009577030.706745,66.39120117931378
1559,1559,1559,2018,Tecnologías de la información y las comunicaciones,23,Autoridad nacional de televisión antv,2310,Funcionamiento,20463906608.0,30823220915.569393,66.39120117931378
1560,1560,1560,2018,Tecnologías de la información y las comunicaciones,23,Autoridad nacional de televisión antv,2310,Inversión,267318693392.0,402641748670.89374,66.39120117931378
1561,1561,1561,2018,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Funcionamiento,17877565391.0,26927612505.029213,66.39120117931378
1562,1562,1562,2018,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Inversión,36047434609.0,54295499958.858536,66.39120117931378
1563,1563,1563,2018,Transporte,24,Ministerio de transporte,2401,Funcionamiento,71640870212.0,107907175859.8064,66.39120117931378
1564,1564,1564,2018,Transporte,24,Ministerio de transporte,2401,Deuda,14771043701.0,22248495943.1678,66.39120117931378
1565,1565,1565,2018,Transporte,24,Ministerio de transporte,2401,Inversión,44430400000.0,66922121020.22287,66.39120117931378
1566,1566,1566,2018,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,192813906572.0,290420873770.96155,66.39120117931378
1567,1567,1567,2018,Transporte,24,Instituto nacional de vías,2402,Deuda,6970010100.0,10498394329.656624,66.39120117931378
1568,1568,1568,2018,Transporte,24,Instituto nacional de vías,2402,Inversión,2047664227932.0,3084240368541.506,66.39120117931378
1569,1569,1569,2018,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,523394498795.0,788349193112.776,66.39120117931378
1570,1570,1570,2018,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Deuda,1145793361.0,1725821103.771515,66.39120117931378
1571,1571,1571,2018,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversión,627373000000.0,944964074841.1061,66.39120117931378
1572,1572,1572,2018,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,73583023604.0,110832493307.75333,66.39120117931378
1573,1573,1573,2018,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,666693528550.0,1004189586432.3191,66.39120117931378
1574,1574,1574,2018,Transporte,24,Agencia nacional de infraestructura,2413,Inversión,1755964091635.0,2644874712979.473,66.39120117931378
1575,1575,1575,2018,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,2360992501.0,3556182836.070813,66.39120117931378
